,Constituency_No,Party,Vote_Share_2016,Vote_Share_2021,Incumbent_2016,Incumbent_2021,Turncoat_2016,Turncoat_2021,Recontest_2016,Recontest_2021,Winner_2016,Winner_2021
103,3,IND,0.16141433125458052,0.3821617717862302,False,False,False,False,False,False,False,False
104,3,IND,0.16141433125458052,0.33014650251048905,False,False,False,False,False,False,False,False
105,3,IND,0.16141433125458052,0.15733544260265492,False,False,False,False,False,False,False,False
106,3,IND,0.16141433125458052,0.07823784304285027,False,False,False,False,False,False,False,False
107,3,IND,0.16141433125458052,0.06319210399614829,False,False,False,False,False,False,False,False
108,3,IND,0.16141433125458052,0.025792695508631957,False,False,False,False,False,False,False,False
109,3,IND,0.16141433125458052,0.019774399889951166,False,False,False,False,False,False,False,False
110,3,IND,0.15556924405037564,0.3821617717862302,False,False,False,False,False,False,False,False
111,3,IND,0.15556924405037564,0.33014650251048905,False,False,False,False,False,False,False,False
112,3,IND,0.15556924405037564,0.15733544260265492,False,False,False,False,False,False,False,False
113,3,IND,0.15556924405037564,0.07823784304285027,False,False,False,False,False,False,False,False
114,3,IND,0.15556924405037564,0.06319210399614829,False,False,False,False,False,False,False,False
115,3,IND,0.15556924405037564,0.025792695508631957,False,False,False,False,False,False,False,False
116,3,IND,0.15556924405037564,0.019774399889951166,False,False,False,False,False,False,False,False
117,3,IND,0.11105665687989245,0.3821617717862302,False,False,False,False,False,False,False,False
118,3,IND,0.11105665687989245,0.33014650251048905,False,False,False,False,False,False,False,False
119,3,IND,0.11105665687989245,0.15733544260265492,False,False,False,False,False,False,False,False
120,3,IND,0.11105665687989245,0.07823784304285027,False,False,False,False,False,False,False,False
121,3,IND,0.11105665687989245,0.06319210399614829,False,False,False,False,False,False,False,False
122,3,IND,0.11105665687989245,0.025792695508631957,False,False,False,False,False,False,False,False
123,3,IND,0.11105665687989245,0.019774399889951166,False,False,False,False,False,False,False,False
124,3,IND,0.06834255807993382,0.3821617717862302,False,False,False,False,False,False,False,False
125,3,IND,0.06834255807993382,0.33014650251048905,False,False,False,False,False,False,False,False
126,3,IND,0.06834255807993382,0.15733544260265492,False,False,False,False,False,False,False,False
127,3,IND,0.06834255807993382,0.07823784304285027,False,False,False,False,False,False,False,False
128,3,IND,0.06834255807993382,0.06319210399614829,False,False,False,False,False,False,False,False
129,3,IND,0.06834255807993382,0.025792695508631957,False,False,False,False,False,False,False,False
130,3,IND,0.06834255807993382,0.019774399889951166,False,False,False,False,False,False,False,False
131,4,DMK,39.01834720040341,50.274221328118074,False,True,False,False,False,True,True,True
132,4,ADMK,36.52712321328136,39.678309209635785,False,False,False,False,False,False,False,False
133,4,PMK,15.484086809798104,0.0,False,0,False,0,False,0,False,0
134,4,VCK,3.3969473051337253,0.0,False,0,False,0,False,0,False,0
135,4,BSP,1.0526366827641047,1.0870833586161508,False,False,False,False,False,False,False,False
136,4,BJP,0.885359089234111,0.0,False,0,False,0,True,0,False,0
137,4,NTK,0.7035356180058572,7.014464883333411,False,False,False,False,False,False,False,False
138,4,NOTA,0.6875351525377709,0.8737741723183488,0,0,0,0,0,0,False,False
139,4,IND,0.3859506215938403,0.18110276648478596,False,False,False,False,False,False,False,False
140,4,IND,0.3859506215938403,0.13209299720410933,False,False,False,False,False,False,False,False
141,4,IND,0.3859506215938403,0.10828825212492357,False,False,False,False,False,True,False,False
142,4,IND,0.3859506215938403,0.06207904108885704,False,False,False,False,False,False,False,False
143,4,IND,0.3859506215938403,0.04527569162119649,False,False,False,False,False,False,False,False
144,4,IND,0.3859506215938403,0.040608094546846336,False,False,False,False,False,False,False,False
145,4,IND,0.27734140144682995,0.18110276648478596,False,False,False,False,False,False,False,False
146,4,IND,0.27734140144682995,0.13209299720410933,False,False,False,False,False,False,False,False
147,4,IND,0.27734140144682995,0.10828825212492357,False,False,False,False,False,True,False,False
148,4,IND,0.27734140144682995,0.06207904108885704,False,False,False,False,False,False,False,False
149,4,IND,0.27734140144682995,0.04527569162119649,False,False,False,False,False,False,False,False
150,4,IND,0.27734140144682995,0.040608094546846336,False,False,False,False,False,False,False,False
151,4,IND,0.20267256259576036,0.18110276648478596,False,False,False,False,False,False,False,False
152,4,IND,0.20267256259576036,0.13209299720410933,False,False,False,False,False,False,False,False
153,4,IND,0.20267256259576036,0.10828825212492357,False,False,False,False,False,True,False,False
154,4,IND,0.20267256259576036,0.06207904108885704,False,False,False,False,False,False,False,False
155,4,IND,0.20267256259576036,0.04527569162119649,False,False,False,False,False,False,False,False
156,4,IND,0.20267256259576036,0.040608094546846336,False,False,False,False,False,False,False,False
157,4,IND,0.20121797482593431,0.18110276648478596,False,False,False,False,False,False,False,False
158,4,IND,0.20121797482593431,0.13209299720410933,False,False,False,False,False,False,False,False
159,4,IND,0.20121797482593431,0.10828825212492357,False,False,False,False,False,True,False,False
160,4,IND,0.20121797482593431,0.06207904108885704,False,False,False,False,False,False,False,False
161,4,IND,0.20121797482593431,0.04527569162119649,False,False,False,False,False,False,False,False
162,4,IND,0.20121797482593431,0.040608094546846336,False,False,False,False,False,False,False,False
163,4,IND,0.14012528849324102,0.18110276648478596,False,False,False,False,False,False,False,False
164,4,IND,0.14012528849324102,0.13209299720410933,False,False,False,False,False,False,False,False
165,4,IND,0.14012528849324102,0.10828825212492357,False,False,False,False,False,True,False,False
166,4,IND,0.14012528849324102,0.06207904108885704,False,False,False,False,False,False,False,False
167,4,IND,0.14012528849324102,0.04527569162119649,False,False,False,False,False,False,False,False
168,4,IND,0.14012528849324102,0.040608094546846336,False,False,False,False,False,False,False,False
169,4,IND,0.0979422431682861,0.18110276648478596,False,False,False,False,False,False,False,False
170,4,IND,0.0979422431682861,0.13209299720410933,False,False,False,False,False,False,False,False
171,4,IND,0.0979422431682861,0.10828825212492357,False,False,False,False,False,True,False,False
172,4,IND,0.0979422431682861,0.06207904108885704,False,False,False,False,False,False,False,False
173,4,IND,0.0979422431682861,0.04527569162119649,False,False,False,False,False,False,False,False
174,4,IND,0.0979422431682861,0.040608094546846336,False,False,False,False,False,False,False,False
175,4,IND,0.07224452590135956,0.18110276648478596,False,False,False,False,False,False,False,False
176,4,IND,0.07224452590135956,0.13209299720410933,False,False,False,False,False,False,False,False
177,4,IND,0.07224452590135956,0.10828825212492357,False,False,False,False,False,True,False,False
178,4,IND,0.07224452590135956,0.06207904108885704,False,False,False,False,False,False,False,False
179,4,IND,0.07224452590135956,0.04527569162119649,False,False,False,False,False,False,False,False
180,4,IND,0.07224452590135956,0.040608094546846336,False,False,False,False,False,False,False,False
181,4,IND,0.06691103741199744,0.18110276648478596,False,False,False,False,False,False,False,False
182,4,IND,0.06691103741199744,0.13209299720410933,False,False,False,False,False,False,False,False
183,4,IND,0.06691103741199744,0.10828825212492357,False,False,False,False,False,True,False,False
184,4,IND,0.06691103741199744,0.06207904108885704,False,False,False,False,False,False,False,False
185,4,IND,0.06691103741199744,0.04527569162119649,False,False,False,False,False,False,False,False
186,4,IND,0.06691103741199744,0.040608094546846336,False,False,False,False,False,False,False,False
187,4,IND,0.06206241151257733,0.18110276648478596,False,False,False,False,False,False,False,False
188,4,IND,0.06206241151257733,0.13209299720410933,False,False,False,False,False,False,False,False
189,4,IND,0.06206241151257733,0.10828825212492357,False,False,False,False,False,True,False,False
190,4,IND,0.06206241151257733,0.06207904108885704,False,False,False,False,False,False,False,False
191,4,IND,0.06206241151257733,0.04527569162119649,False,False,False,False,False,False,False,False
192,4,IND,0.06206241151257733,0.040608094546846336,False,False,False,False,False,False,False,False
193,4,IND,0.0606078237427513,0.18110276648478596,False,False,False,False,False,False,False,False
194,4,IND,0.0606078237427513,0.13209299720410933,False,False,False,False,False,False,False,False
195,4,IND,0.0606078237427513,0.10828825212492357,False,False,False,False,False,True,False,False
196,4,IND,0.0606078237427513,0.06207904108885704,False,False,False,False,False,False,False,False
197,4,IND,0.0606078237427513,0.04527569162119649,False,False,False,False,False,False,False,False
198,4,IND,0.0606078237427513,0.040608094546846336,False,False,False,False,False,False,False,False
199,4,IND,0.0509105719439111,0.18110276648478596,False,False,False,False,False,False,False,False
200,4,IND,0.0509105719439111,0.13209299720410933,False,False,False,False,False,False,False,False
201,4,IND,0.0509105719439111,0.10828825212492357,False,False,False,False,False,True,False,False
202,4,IND,0.0509105719439111,0.06207904108885704,False,False,False,False,False,False,False,False
203,4,IND,0.0509105719439111,0.04527569162119649,False,False,False,False,False,False,False,False
204,4,IND,0.0509105719439111,0.040608094546846336,False,False,False,False,False,False,False,False
205,4,VBMP,0.34085840072923335,0.0,False,0,False,0,False,0,False,0
206,4,LJP,0.20218770000581834,0.0,False,0,False,0,False,0,False,0
207,4,VTIP,0.0833963654700258,0.0,False,0,False,0,False,0,False,0
208,5,ADMK,43.31567959931163,0.0,False,0,False,0,False,0,True,0
209,5,DMK,38.414164100555446,56.71504838171505,False,True,False,False,False,True,False,True
210,5,PMK,6.594940559280295,21.031637698304365,False,False,False,True,False,False,False,False
211,5,MDMK,6.2715897111093515,0.0,False,0,False,0,False,0,False,0
212,5,BJP,1.4400780042252288,0.0,False,0,False,0,False,0,False,0
213,5,NOTA,1.3604903598944942,1.0870719204052537,0,0,0,0,0,0,False,False
214,5,NTK,1.067557826048911,11.326098826098827,False,False,False,False,False,False,False,False
215,5,BSP,0.8608799643314013,1.0961719295052628,False,False,False,False,False,False,False,False
216,5,IND,0.16292549179747237,0.1698668365335032,False,False,False,False,False,False,False,False
217,5,IND,0.16292549179747237,0.15280431947098613,False,False,False,False,False,False,False,False
218,5,IND,0.16292549179747237,0.1361209694543028,False,False,False,False,False,True,False,False
219,5,IND,0.16292549179747237,0.09137925804592471,False,False,False,False,False,False,False,False
220,5,IND,0.16292549179747237,0.091000091000091,False,False,False,False,False,False,False,False
221,5,IND,0.16292549179747237,0.06635423302089968,False,False,False,False,False,False,False,False
222,5,IND,0.16292549179747237,0.06559589892923226,False,False,False,False,False,True,False,False
223,5,IND,0.13000704204811092,0.1698668365335032,False,False,False,False,False,False,False,False
224,5,IND,0.13000704204811092,0.15280431947098613,False,False,False,False,False,False,False,False
225,5,IND,0.13000704204811092,0.1361209694543028,False,False,False,False,False,True,False,False
226,5,IND,0.13000704204811092,0.09137925804592471,False,False,False,False,False,False,False,False
227,5,IND,0.13000704204811092,0.091000091000091,False,False,False,False,False,False,False,False
228,5,IND,0.13000704204811092,0.06635423302089968,False,False,False,False,False,False,False,False
229,5,IND,0.13000704204811092,0.06559589892923226,False,False,False,False,False,True,False,False
230,5,IND,0.07375399500806293,0.1698668365335032,False,False,False,False,False,False,False,False
231,5,IND,0.07375399500806293,0.15280431947098613,False,False,False,False,False,False,False,False
232,5,IND,0.07375399500806293,0.1361209694543028,False,False,False,False,False,True,False,False
233,5,IND,0.07375399500806293,0.09137925804592471,False,False,False,False,False,False,False,False
234,5,IND,0.07375399500806293,0.091000091000091,False,False,False,False,False,False,False,False
235,5,IND,0.07375399500806293,0.06635423302089968,False,False,False,False,False,False,False,False
236,5,IND,0.07375399500806293,0.06559589892923226,False,False,False,False,False,True,False,False
237,5,IND,0.06292007483738703,0.1698668365335032,False,False,False,False,False,False,False,False
238,5,IND,0.06292007483738703,0.15280431947098613,False,False,False,False,False,False,False,False
239,5,IND,0.06292007483738703,0.1361209694543028,False,False,False,False,False,True,False,False
240,5,IND,0.06292007483738703,0.09137925804592471,False,False,False,False,False,False,False,False
241,5,IND,0.06292007483738703,0.091000091000091,False,False,False,False,False,False,False,False
242,5,IND,0.06292007483738703,0.06635423302089968,False,False,False,False,False,False,False,False
243,5,IND,0.06292007483738703,0.06559589892923226,False,False,False,False,False,True,False,False
244,5,IND,0.05041939771737636,0.1698668365335032,False,False,False,False,False,False,False,False
245,5,IND,0.05041939771737636,0.15280431947098613,False,False,False,False,False,False,False,False
246,5,IND,0.05041939771737636,0.1361209694543028,False,False,False,False,False,True,False,False
247,5,IND,0.05041939771737636,0.09137925804592471,False,False,False,False,False,False,False,False
248,5,IND,0.05041939771737636,0.091000091000091,False,False,False,False,False,False,False,False
249,5,IND,0.05041939771737636,0.06635423302089968,False,False,False,False,False,False,False,False
250,5,IND,0.05041939771737636,0.06559589892923226,False,False,False,False,False,True,False,False
251,5,IND,0.04833595153070791,0.1698668365335032,False,False,False,False,False,False,False,False
252,5,IND,0.04833595153070791,0.15280431947098613,False,False,False,False,False,False,False,False
253,5,IND,0.04833595153070791,0.1361209694543028,False,False,False,False,False,True,False,False
254,5,IND,0.04833595153070791,0.09137925804592471,False,False,False,False,False,False,False,False
255,5,IND,0.04833595153070791,0.091000091000091,False,False,False,False,False,False,False,False
256,5,IND,0.04833595153070791,0.06635423302089968,False,False,False,False,False,False,False,False
257,5,IND,0.04833595153070791,0.06559589892923226,False,False,False,False,False,True,False,False
258,5,SHS,0.14625792230412482,0.0,False,0,False,0,False,0,False,0
259,6,ADMK,39.9154883796522,31.573105769837866,True,True,True,False,True,True,True,False
260,6,DMK,39.40021866643027,49.941347901650566,False,False,False,False,False,True,False,True
261,6,MDMK,8.439342227738132,0.0,False,0,False,0,False,0,False,0
262,6,PMK,4.590517559800836,0.0,False,0,False,0,False,0,False,0
263,6,BJP,2.6712763914129103,0.0,False,0,False,0,True,0,False,0
264,6,NOTA,1.8446286364375102,0.7912217913314525,0,0,0,0,0,0,False,False
265,6,NTK,1.5886559401917764,9.998105852914495,False,False,False,False,False,False,False,False
266,6,BSP,0.5455579687661599,0.25687292931508304,False,False,False,False,False,True,False,False
267,6,IND,0.1669547744633069,0.11963034224247078,False,False,False,False,False,True,False,False
268,6,IND,0.1669547744633069,0.09969195186872563,False,False,False,False,False,False,False,False
269,6,IND,0.1669547744633069,0.07676280293891874,False,False,False,False,False,False,False,False
270,6,IND,0.1669547744633069,0.06579668823335892,False,False,False,False,False,False,False,False
271,6,IND,0.1669547744633069,0.06214131666483898,False,False,False,False,False,True,False,False
272,6,IND,0.1669547744633069,0.04751983039075922,False,False,False,False,False,False,False,False
273,6,IND,0.1669547744633069,0.03489218315405397,False,False,False,False,False,False,False,False
274,6,IND,0.1669547744633069,0.03156911809176312,False,False,False,False,False,False,False,False
275,6,IND,0.1669547744633069,0.02492298796718141,False,False,False,False,False,True,False,False
276,6,IND,0.1669547744633069,0.023926068448494153,False,False,False,False,False,False,False,False
277,6,IND,0.1484863259607287,0.11963034224247078,False,False,False,False,False,True,False,False
278,6,IND,0.1484863259607287,0.09969195186872563,False,False,False,False,False,False,False,False
279,6,IND,0.1484863259607287,0.07676280293891874,False,False,False,False,False,False,False,False
280,6,IND,0.1484863259607287,0.06579668823335892,False,False,False,False,False,False,False,False
281,6,IND,0.1484863259607287,0.06214131666483898,False,False,False,False,False,True,False,False
282,6,IND,0.1484863259607287,0.04751983039075922,False,False,False,False,False,False,False,False
283,6,IND,0.1484863259607287,0.03489218315405397,False,False,False,False,False,False,False,False
284,6,IND,0.1484863259607287,0.03156911809176312,False,False,False,False,False,False,False,False
285,6,IND,0.1484863259607287,0.02492298796718141,False,False,False,False,False,True,False,False
286,6,IND,0.1484863259607287,0.023926068448494153,False,False,False,False,False,False,False,False
287,6,IND,0.14257642243990365,0.11963034224247078,False,False,False,False,False,True,False,False
288,6,IND,0.14257642243990365,0.09969195186872563,False,False,False,False,False,False,False,False
289,6,IND,0.14257642243990365,0.07676280293891874,False,False,False,False,False,False,False,False
290,6,IND,0.14257642243990365,0.06579668823335892,False,False,False,False,False,False,False,False
291,6,IND,0.14257642243990365,0.06214131666483898,False,False,False,False,False,True,False,False
292,6,IND,0.14257642243990365,0.04751983039075922,False,False,False,False,False,False,False,False
293,6,IND,0.14257642243990365,0.03489218315405397,False,False,False,False,False,False,False,False
294,6,IND,0.14257642243990365,0.03156911809176312,False,False,False,False,False,False,False,False
295,6,IND,0.14257642243990365,0.02492298796718141,False,False,False,False,False,True,False,False
296,6,IND,0.14257642243990365,0.023926068448494153,False,False,False,False,False,False,False,False
297,6,IND,0.07128821121995182,0.11963034224247078,False,False,False,False,False,True,False,False
298,6,IND,0.07128821121995182,0.09969195186872563,False,False,False,False,False,False,False,False
299,6,IND,0.07128821121995182,0.07676280293891874,False,False,False,False,False,False,False,False
300,6,IND,0.07128821121995182,0.06579668823335892,False,False,False,False,False,False,False,False
301,6,IND,0.07128821121995182,0.06214131666483898,False,False,False,False,False,True,False,False
302,6,IND,0.07128821121995182,0.04751983039075922,False,False,False,False,False,False,False,False
303,6,IND,0.07128821121995182,0.03489218315405397,False,False,False,False,False,False,False,False
304,6,IND,0.07128821121995182,0.03156911809176312,False,False,False,False,False,False,False,False
305,6,IND,0.07128821121995182,0.02492298796718141,False,False,False,False,False,True,False,False
306,6,IND,0.07128821121995182,0.023926068448494153,False,False,False,False,False,False,False,False
307,6,IND,0.06944136636969402,0.11963034224247078,False,False,False,False,False,True,False,False
308,6,IND,0.06944136636969402,0.09969195186872563,False,False,False,False,False,False,False,False
309,6,IND,0.06944136636969402,0.07676280293891874,False,False,False,False,False,False,False,False
310,6,IND,0.06944136636969402,0.06579668823335892,False,False,False,False,False,False,False,False
311,6,IND,0.06944136636969402,0.06214131666483898,False,False,False,False,False,True,False,False
312,6,IND,0.06944136636969402,0.04751983039075922,False,False,False,False,False,False,False,False
313,6,IND,0.06944136636969402,0.03489218315405397,False,False,False,False,False,False,False,False
314,6,IND,0.06944136636969402,0.03156911809176312,False,False,False,False,False,False,False,False
315,6,IND,0.06944136636969402,0.02492298796718141,False,False,False,False,False,True,False,False
316,6,IND,0.06944136636969402,0.023926068448494153,False,False,False,False,False,False,False,False
317,6,IND,0.06390083181892056,0.11963034224247078,False,False,False,False,False,True,False,False
318,6,IND,0.06390083181892056,0.09969195186872563,False,False,False,False,False,False,False,False
319,6,IND,0.06390083181892056,0.07676280293891874,False,False,False,False,False,False,False,False
320,6,IND,0.06390083181892056,0.06579668823335892,False,False,False,False,False,False,False,False
321,6,IND,0.06390083181892056,0.06214131666483898,False,False,False,False,False,True,False,False
322,6,IND,0.06390083181892056,0.04751983039075922,False,False,False,False,False,False,False,False
323,6,IND,0.06390083181892056,0.03489218315405397,False,False,False,False,False,False,False,False
324,6,IND,0.06390083181892056,0.03156911809176312,False,False,False,False,False,False,False,False
325,6,IND,0.06390083181892056,0.02492298796718141,False,False,False,False,False,True,False,False
326,6,IND,0.06390083181892056,0.023926068448494153,False,False,False,False,False,False,False,False
327,6,IND,0.05466660756763146,0.11963034224247078,False,False,False,False,False,True,False,False
328,6,IND,0.05466660756763146,0.09969195186872563,False,False,False,False,False,False,False,False
329,6,IND,0.05466660756763146,0.07676280293891874,False,False,False,False,False,False,False,False
330,6,IND,0.05466660756763146,0.06579668823335892,False,False,False,False,False,False,False,False
331,6,IND,0.05466660756763146,0.06214131666483898,False,False,False,False,False,True,False,False
332,6,IND,0.05466660756763146,0.04751983039075922,False,False,False,False,False,False,False,False
333,6,IND,0.05466660756763146,0.03489218315405397,False,False,False,False,False,False,False,False
334,6,IND,0.05466660756763146,0.03156911809176312,False,False,False,False,False,False,False,False
335,6,IND,0.05466660756763146,0.02492298796718141,False,False,False,False,False,True,False,False
336,6,IND,0.05466660756763146,0.023926068448494153,False,False,False,False,False,False,False,False
337,6,IND,0.050234179927012686,0.11963034224247078,False,False,False,False,False,True,False,False
338,6,IND,0.050234179927012686,0.09969195186872563,False,False,False,False,False,False,False,False
339,6,IND,0.050234179927012686,0.07676280293891874,False,False,False,False,False,False,False,False
340,6,IND,0.050234179927012686,0.06579668823335892,False,False,False,False,False,False,False,False
341,6,IND,0.050234179927012686,0.06214131666483898,False,False,False,False,False,True,False,False
342,6,IND,0.050234179927012686,0.04751983039075922,False,False,False,False,False,False,False,False
343,6,IND,0.050234179927012686,0.03489218315405397,False,False,False,False,False,False,False,False
344,6,IND,0.050234179927012686,0.03156911809176312,False,False,False,False,False,False,False,False
345,6,IND,0.050234179927012686,0.02492298796718141,False,False,False,False,False,True,False,False
346,6,IND,0.050234179927012686,0.023926068448494153,False,False,False,False,False,False,False,False
347,6,IND,0.04247743155592985,0.11963034224247078,False,False,False,False,False,True,False,False
348,6,IND,0.04247743155592985,0.09969195186872563,False,False,False,False,False,False,False,False
349,6,IND,0.04247743155592985,0.07676280293891874,False,False,False,False,False,False,False,False
350,6,IND,0.04247743155592985,0.06579668823335892,False,False,False,False,False,False,False,False
351,6,IND,0.04247743155592985,0.06214131666483898,False,False,False,False,False,True,False,False
352,6,IND,0.04247743155592985,0.04751983039075922,False,False,False,False,False,False,False,False
353,6,IND,0.04247743155592985,0.03489218315405397,False,False,False,False,False,False,False,False
354,6,IND,0.04247743155592985,0.03156911809176312,False,False,False,False,False,False,False,False
355,6,IND,0.04247743155592985,0.02492298796718141,False,False,False,False,False,True,False,False
356,6,IND,0.04247743155592985,0.023926068448494153,False,False,False,False,False,False,False,False
357,6,IND,0.04063058670567203,0.11963034224247078,False,False,False,False,False,True,False,False
358,6,IND,0.04063058670567203,0.09969195186872563,False,False,False,False,False,False,False,False
359,6,IND,0.04063058670567203,0.07676280293891874,False,False,False,False,False,False,False,False
360,6,IND,0.04063058670567203,0.06579668823335892,False,False,False,False,False,False,False,False
361,6,IND,0.04063058670567203,0.06214131666483898,False,False,False,False,False,True,False,False
362,6,IND,0.04063058670567203,0.04751983039075922,False,False,False,False,False,False,False,False
363,6,IND,0.04063058670567203,0.03489218315405397,False,False,False,False,False,False,False,False
364,6,IND,0.04063058670567203,0.03156911809176312,False,False,False,False,False,False,False,False
365,6,IND,0.04063058670567203,0.02492298796718141,False,False,False,False,False,True,False,False
366,6,IND,0.04063058670567203,0.023926068448494153,False,False,False,False,False,False,False,False
367,6,IND,0.038045003915311085,0.11963034224247078,False,False,False,False,False,True,False,False
368,6,IND,0.038045003915311085,0.09969195186872563,False,False,False,False,False,False,False,False
369,6,IND,0.038045003915311085,0.07676280293891874,False,False,False,False,False,False,False,False
370,6,IND,0.038045003915311085,0.06579668823335892,False,False,False,False,False,False,False,False
371,6,IND,0.038045003915311085,0.06214131666483898,False,False,False,False,False,True,False,False
372,6,IND,0.038045003915311085,0.04751983039075922,False,False,False,False,False,False,False,False
373,6,IND,0.038045003915311085,0.03489218315405397,False,False,False,False,False,False,False,False
374,6,IND,0.038045003915311085,0.03156911809176312,False,False,False,False,False,False,False,False
375,6,IND,0.038045003915311085,0.02492298796718141,False,False,False,False,False,True,False,False
376,6,IND,0.038045003915311085,0.023926068448494153,False,False,False,False,False,False,False,False
377,6,IND,0.03287383833458919,0.11963034224247078,False,False,False,False,False,True,False,False
378,6,IND,0.03287383833458919,0.09969195186872563,False,False,False,False,False,False,False,False
379,6,IND,0.03287383833458919,0.07676280293891874,False,False,False,False,False,False,False,False
380,6,IND,0.03287383833458919,0.06579668823335892,False,False,False,False,False,False,False,False
381,6,IND,0.03287383833458919,0.06214131666483898,False,False,False,False,False,True,False,False
382,6,IND,0.03287383833458919,0.04751983039075922,False,False,False,False,False,False,False,False
383,6,IND,0.03287383833458919,0.03489218315405397,False,False,False,False,False,False,False,False
384,6,IND,0.03287383833458919,0.03156911809176312,False,False,False,False,False,False,False,False
385,6,IND,0.03287383833458919,0.02492298796718141,False,False,False,False,False,True,False,False
386,6,IND,0.03287383833458919,0.023926068448494153,False,False,False,False,False,False,False,False
387,6,VBMP,0.050972917867115816,0.0,False,0,False,0,False,0,False,0
388,6,SAP,0.03176573142443449,0.0,False,0,False,0,False,0,False,0
389,7,ADMK,40.12075769216845,32.70785409135721,False,True,False,False,False,True,True,False
390,7,INC,36.74099043833996,0.0,False,0,False,0,False,0,False,0
391,7,CPM,7.889073480371847,0.0,False,0,False,0,False,0,False,0
392,7,PMK,6.970317421368721,0.0,False,0,False,0,False,0,False,0
393,7,NOTA,2.6770234556330124,0.783583452002775,0,0,0,0,0,0,False,False
394,7,NTK,2.4863534153670397,7.684302771387886,False,False,False,False,False,False,False,False
395,7,IJK,1.8431437225710687,0.0,False,0,False,0,False,0,False,0
396,7,BSP,0.32462177741485215,0.2293058750502063,False,False,False,False,True,False,False,False
397,7,YSP,0.22083935043463918,0.0,False,0,False,0,False,0,False,0
398,7,IND,0.20233550686452373,0.20192061927191735,False,False,False,False,False,False,False,False
399,7,IND,0.20233550686452373,0.10479424544491912,False,False,False,False,False,False,False,False
400,7,IND,0.20233550686452373,0.05878701573739366,False,False,False,False,False,False,False,False
401,7,IND,0.20233550686452373,0.05440537481286742,False,False,False,False,False,False,False,False
402,7,IND,0.20233550686452373,0.052214554350604306,False,False,False,False,False,False,False,False
403,7,IND,0.20233550686452373,0.03505312739620988,False,False,False,False,False,False,False,False
404,7,IND,0.20233550686452373,0.03468799065249936,False,False,False,False,False,False,False,False
405,7,IND,0.20233550686452373,0.025194435316025852,False,False,False,False,False,False,False,False
406,7,IND,0.20233550686452373,0.01752656369810494,False,False,False,False,False,True,False,False
407,7,IND,0.17297071163368827,0.20192061927191735,False,False,False,False,False,False,False,False
408,7,IND,0.17297071163368827,0.10479424544491912,False,False,False,False,False,False,False,False
409,7,IND,0.17297071163368827,0.05878701573739366,False,False,False,False,False,False,False,False
410,7,IND,0.17297071163368827,0.05440537481286742,False,False,False,False,False,False,False,False
411,7,IND,0.17297071163368827,0.052214554350604306,False,False,False,False,False,False,False,False
412,7,IND,0.17297071163368827,0.03505312739620988,False,False,False,False,False,False,False,False
413,7,IND,0.17297071163368827,0.03468799065249936,False,False,False,False,False,False,False,False
414,7,IND,0.17297071163368827,0.025194435316025852,False,False,False,False,False,False,False,False
415,7,IND,0.17297071163368827,0.01752656369810494,False,False,False,False,False,True,False,False
416,7,IND,0.10820725913828406,0.20192061927191735,False,False,False,False,False,False,False,False
417,7,IND,0.10820725913828406,0.10479424544491912,False,False,False,False,False,False,False,False
418,7,IND,0.10820725913828406,0.05878701573739366,False,False,False,False,False,False,False,False
419,7,IND,0.10820725913828406,0.05440537481286742,False,False,False,False,False,False,False,False
420,7,IND,0.10820725913828406,0.052214554350604306,False,False,False,False,False,False,False,False
421,7,IND,0.10820725913828406,0.03505312739620988,False,False,False,False,False,False,False,False
422,7,IND,0.10820725913828406,0.03468799065249936,False,False,False,False,False,False,False,False
423,7,IND,0.10820725913828406,0.025194435316025852,False,False,False,False,False,False,False,False
424,7,IND,0.10820725913828406,0.01752656369810494,False,False,False,False,False,True,False,False
425,7,IND,0.06959054212239085,0.20192061927191735,False,False,False,False,False,False,False,False
426,7,IND,0.06959054212239085,0.10479424544491912,False,False,False,False,False,False,False,False
427,7,IND,0.06959054212239085,0.05878701573739366,False,False,False,False,False,False,False,False
428,7,IND,0.06959054212239085,0.05440537481286742,False,False,False,False,False,False,False,False
429,7,IND,0.06959054212239085,0.052214554350604306,False,False,False,False,False,False,False,False
430,7,IND,0.06959054212239085,0.03505312739620988,False,False,False,False,False,False,False,False
431,7,IND,0.06959054212239085,0.03468799065249936,False,False,False,False,False,False,False,False
432,7,IND,0.06959054212239085,0.025194435316025852,False,False,False,False,False,False,False,False
433,7,IND,0.06959054212239085,0.01752656369810494,False,False,False,False,False,True,False,False
434,7,IND,0.06355668008865754,0.20192061927191735,False,False,False,False,False,False,False,False
435,7,IND,0.06355668008865754,0.10479424544491912,False,False,False,False,False,False,False,False
436,7,IND,0.06355668008865754,0.05878701573739366,False,False,False,False,False,False,False,False
437,7,IND,0.06355668008865754,0.05440537481286742,False,False,False,False,False,False,False,False
438,7,IND,0.06355668008865754,0.052214554350604306,False,False,False,False,False,False,False,False
439,7,IND,0.06355668008865754,0.03505312739620988,False,False,False,False,False,False,False,False
440,7,IND,0.06355668008865754,0.03468799065249936,False,False,False,False,False,False,False,False
441,7,IND,0.06355668008865754,0.025194435316025852,False,False,False,False,False,False,False,False
442,7,IND,0.06355668008865754,0.01752656369810494,False,False,False,False,False,True,False,False
443,7,KMDK,0.11021854648286182,0.0,False,0,False,0,False,0,False,0
